CREATEDAT,DATE,EVENT,ID,USERID
2021-03-04 23:57:31.000,2021-03-04 00:00:00.000,subscribe,271567,30354
2021-03-05 00:15:18.000,2021-03-05 00:00:00.000,subscribe,271571,30357
2021-03-05 00:05:13.000,2021-03-05 00:00:00.000,subscribe,271570,30356
2021-03-05 00:03:48.000,2021-03-05 00:00:00.000,subscribe,271569,30355
2021-03-04 23:28:50.000,2021-03-04 00:00:00.000,subscribe,271565,30353
2021-03-05 00:26:59.000,2021-03-05 00:00:00.000,subscribe,271574,30359
2021-03-05 00:50:53.000,2021-03-05 00:00:00.000,subscribe,271577,30362
2021-03-05 00:51:00.000,2021-03-05 00:00:00.000,subscribe,271578,30363
2021-03-05 00:41:32.000,2021-03-05 00:00:00.000,subscribe,271575,30360
2021-03-05 00:48:33.000,2021-03-05 00:00:00.000,subscribe,271576,30361
2021-03-05 00:23:29.000,2021-03-05 00:00:00.000,subscribe,271573,30358
2021-03-05 00:53:28.000,2021-03-05 00:00:00.000,subscribe,271581,30364
2021-03-05 00:59:17.000,2021-03-05 00:00:00.000,subscribe,271585,30366
2021-03-05 00:55:24.000,2021-03-05 00:00:00.000,subscribe,271582,30365
2021-03-05 01:21:52.000,2021-03-05 00:00:00.000,subscribe,271588,30368
2021-03-05 01:08:53.000,2021-03-05 00:00:00.000,subscribe,271587,30367
2021-03-05 01:36:27.000,2021-03-05 00:00:00.000,subscribe,271593,30372
2021-03-05 01:22:55.000,2021-03-05 00:00:00.000,subscribe,271589,30369
2021-03-05 01:30:10.000,2021-03-05 00:00:00.000,subscribe,271592,30371
2021-03-05 01:52:05.000,2021-03-05 00:00:00.000,subscribe,271595,30374
2021-03-05 01:28:56.000,2021-03-05 00:00:00.000,subscribe,271591,30370
2021-03-05 01:48:50.000,2021-03-05 00:00:00.000,subscribe,271594,30373
2021-03-05 02:18:55.000,2021-03-05 00:00:00.000,subscribe,271613,30380
2021-03-05 02:14:11.000,2021-03-05 00:00:00.000,subscribe,271609,30377
2021-03-05 02:05:08.000,2021-03-05 00:00:00.000,subscribe,271602,30375
2021-03-05 02:06:56.000,2021-03-05 00:00:00.000,subscribe,271604,30376
2021-03-05 02:15:47.000,2021-03-05 00:00:00.000,subscribe,271610,30378
2021-03-05 02:15:53.000,2021-03-05 00:00:00.000,subscribe,271611,30379
2021-03-05 02:36:44.000,2021-03-05 00:00:00.000,subscribe,271627,30382
2021-03-05 02:46:41.000,2021-03-05 00:00:00.000,subscribe,271639,30383
2021-03-05 02:29:45.000,2021-03-05 00:00:00.000,subscribe,271620,30381
2021-03-05 03:10:46.000,2021-03-05 00:00:00.000,subscribe,271664,30386
2021-03-05 03:05:20.000,2021-03-05 00:00:00.000,subscribe,271658,30385
2021-03-05 03:03:04.000,2021-03-05 00:00:00.000,subscribe,271655,30384
2021-03-05 03:34:29.000,2021-03-05 00:00:00.000,subscribe,271666,30387
2021-03-05 03:37:28.000,2021-03-05 00:00:00.000,subscribe,271667,30388
2021-03-05 03:50:49.000,2021-03-05 00:00:00.000,subscribe,271668,30389
2021-03-05 03:52:17.000,2021-03-05 00:00:00.000,subscribe,271669,30390
2021-03-05 03:55:40.000,2021-03-05 00:00:00.000,subscribe,271670,30391
2021-03-05 04:00:03.000,2021-03-05 00:00:00.000,subscribe,271671,30392
2021-03-05 04:18:17.000,2021-03-05 00:00:00.000,subscribe,271672,30393
2021-03-05 04:21:55.000,2021-03-05 00:00:00.000,subscribe,271673,30394
2021-03-05 04:43:48.000,2021-03-05 00:00:00.000,subscribe,271674,30395
2021-03-05 04:45:01.000,2021-03-05 00:00:00.000,subscribe,271675,30396
2021-03-05 05:02:36.000,2021-03-05 00:00:00.000,subscribe,271676,30397
2021-03-05 06:03:01.000,2021-03-05 00:00:00.000,subscribe,271677,30398
2021-03-05 06:03:55.000,2021-03-05 00:00:00.000,subscribe,271678,30399
2021-03-05 06:33:18.000,2021-03-05 00:00:00.000,subscribe,271679,30400
2021-03-05 06:39:56.000,2021-03-05 00:00:00.000,subscribe,271681,30401
2021-03-05 06:40:57.000,2021-03-05 00:00:00.000,subscribe,271682,30402
2021-03-05 06:46:25.000,2021-03-05 00:00:00.000,subscribe,271683,30403
2021-03-05 06:53:26.000,2021-03-05 00:00:00.000,subscribe,271684,30404
2021-03-05 07:32:15.000,2021-03-05 00:00:00.000,subscribe,271685,30405
2021-03-05 07:50:34.000,2021-03-05 00:00:00.000,subscribe,271686,30406
2021-03-05 08:00:19.000,2021-03-05 00:00:00.000,subscribe,271687,30407
2021-03-05 09:42:24.000,2021-03-05 00:00:00.000,subscribe,271692,30408
2021-03-05 12:29:10.000,2021-03-05 00:00:00.000,subscribe,271694,30409
2021-03-05 12:32:50.000,2021-03-05 00:00:00.000,subscribe,271695,30410
2021-03-05 12:59:22.000,2021-03-05 00:00:00.000,subscribe,271696,30411
2021-03-05 13:01:14.000,2021-03-05 00:00:00.000,subscribe,271697,30412
2021-03-05 13:04:24.000,2021-03-05 00:00:00.000,subscribe,271698,30413
2021-03-05 13:11:00.000,2021-03-05 00:00:00.000,subscribe,271699,30414
2021-03-05 13:29:57.000,2021-03-05 00:00:00.000,subscribe,271700,30415
2021-03-05 13:46:19.000,2021-03-05 00:00:00.000,subscribe,271701,30416
2021-03-05 14:01:05.000,2021-03-05 00:00:00.000,subscribe,271703,30417
2021-03-05 14:02:25.000,2021-03-05 00:00:00.000,subscribe,271704,30418
2021-03-05 14:13:42.000,2021-03-05 00:00:00.000,subscribe,271705,30419
2021-03-05 14:36:05.000,2021-03-05 00:00:00.000,subscribe,271710,30420
2021-03-05 14:58:32.000,2021-03-05 00:00:00.000,subscribe,271714,30421
2021-03-05 15:03:26.000,2021-03-05 00:00:00.000,subscribe,271715,30422
2021-03-05 15:08:03.000,2021-03-05 00:00:00.000,subscribe,271716,30423
2021-03-05 15:32:14.000,2021-03-05 00:00:00.000,subscribe,271722,30426
2021-03-05 15:49:25.000,2021-03-05 00:00:00.000,subscribe,271725,30428
2021-03-05 15:49:42.000,2021-03-05 00:00:00.000,subscribe,271726,30429
2021-03-05 15:22:01.000,2021-03-05 00:00:00.000,subscribe,271718,30424
2021-03-05 15:47:54.000,2021-03-05 00:00:00.000,subscribe,271724,30427
2021-03-05 15:30:52.000,2021-03-05 00:00:00.000,subscribe,271721,30425
2021-03-05 15:53:46.000,2021-03-05 00:00:00.000,subscribe,271727,30430
2021-03-05 16:02:04.000,2021-03-05 00:00:00.000,subscribe,271728,30431
2021-03-05 16:11:14.000,2021-03-05 00:00:00.000,subscribe,271729,30432
2021-03-05 16:41:43.000,2021-03-05 00:00:00.000,subscribe,271732,30433
2021-03-05 17:15:22.000,2021-03-05 00:00:00.000,subscribe,271737,30436
2021-03-05 17:19:36.000,2021-03-05 00:00:00.000,subscribe,271740,30437
2021-03-05 17:02:27.000,2021-03-05 00:00:00.000,subscribe,271733,30434
2021-03-05 17:03:50.000,2021-03-05 00:00:00.000,subscribe,271734,30435
2021-03-05 17:23:08.000,2021-03-05 00:00:00.000,subscribe,271741,30438
2021-03-05 17:32:30.000,2021-03-05 00:00:00.000,subscribe,271742,30439
2021-03-05 17:43:57.000,2021-03-05 00:00:00.000,subscribe,271744,30440
2021-03-05 17:45:13.000,2021-03-05 00:00:00.000,subscribe,271745,30441
2021-03-05 18:23:15.000,2021-03-05 00:00:00.000,subscribe,271754,30444
2021-03-05 18:13:24.000,2021-03-05 00:00:00.000,subscribe,271750,30442
2021-03-05 18:13:28.000,2021-03-05 00:00:00.000,subscribe,271751,30443
2021-03-05 18:23:46.000,2021-03-05 00:00:00.000,subscribe,271755,30445
2021-03-05 18:24:30.000,2021-03-05 00:00:00.000,subscribe,271756,30446
2021-03-05 18:35:35.000,2021-03-05 00:00:00.000,subscribe,271757,30447
2021-03-05 18:49:25.000,2021-03-05 00:00:00.000,subscribe,271758,30448
2021-03-05 18:55:30.000,2021-03-05 00:00:00.000,subscribe,271760,30449
2021-03-05 18:56:01.000,2021-03-05 00:00:00.000,subscribe,271761,30450
2021-03-05 18:56:54.000,2021-03-05 00:00:00.000,subscribe,271762,30451
2021-03-05 19:16:39.000,2021-03-05 00:00:00.000,subscribe,271764,30452
2021-03-05 19:23:20.000,2021-03-05 00:00:00.000,subscribe,271765,30453
2021-03-05 19:28:50.000,2021-03-05 00:00:00.000,subscribe,271766,30454
2021-03-05 19:35:23.000,2021-03-05 00:00:00.000,subscribe,271767,30455
2021-03-05 19:35:32.000,2021-03-05 00:00:00.000,subscribe,271768,30456
2021-03-05 19:40:15.000,2021-03-05 00:00:00.000,subscribe,271769,30457
2021-03-05 19:42:53.000,2021-03-05 00:00:00.000,subscribe,271770,30458
2021-03-05 19:58:46.000,2021-03-05 00:00:00.000,subscribe,271773,30459
2021-03-05 20:13:42.000,2021-03-05 00:00:00.000,subscribe,271775,30460
2021-03-05 20:21:48.000,2021-03-05 00:00:00.000,subscribe,271777,30461
2021-03-05 21:05:33.000,2021-03-05 00:00:00.000,subscribe,271783,30463
2021-03-05 20:54:56.000,2021-03-05 00:00:00.000,subscribe,271782,30462
2021-03-05 21:13:17.000,2021-03-05 00:00:00.000,subscribe,271786,30465
2021-03-05 21:06:38.000,2021-03-05 00:00:00.000,subscribe,271784,30464
2021-03-05 21:36:20.000,2021-03-05 00:00:00.000,subscribe,271794,30471
2021-03-05 21:33:45.000,2021-03-05 00:00:00.000,subscribe,271792,30470
2021-03-05 21:23:25.000,2021-03-05 00:00:00.000,subscribe,271788,30466
2021-03-05 21:32:06.000,2021-03-05 00:00:00.000,subscribe,271791,30469
2021-03-05 21:24:17.000,2021-03-05 00:00:00.000,subscribe,271789,30467
2021-03-05 21:29:57.000,2021-03-05 00:00:00.000,subscribe,271790,30468
2021-03-05 22:00:12.000,2021-03-05 00:00:00.000,subscribe,271797,30472
2021-03-05 22:44:59.000,2021-03-05 00:00:00.000,subscribe,271798,30473
2021-03-05 22:48:59.000,2021-03-05 00:00:00.000,subscribe,271799,30474
2021-03-05 23:00:32.000,2021-03-05 00:00:00.000,subscribe,271801,30475
2021-03-05 23:01:54.000,2021-03-05 00:00:00.000,subscribe,271802,30476
2021-03-05 23:12:22.000,2021-03-05 00:00:00.000,subscribe,271803,30477
2021-03-05 23:13:54.000,2021-03-05 00:00:00.000,subscribe,271804,30478
2021-03-05 23:44:46.000,2021-03-05 00:00:00.000,subscribe,271806,30479
2021-03-05 23:53:40.000,2021-03-05 00:00:00.000,subscribe,271807,30480
2021-03-06 00:10:34.000,2021-03-06 00:00:00.000,subscribe,271808,30481
2021-03-06 00:21:11.000,2021-03-06 00:00:00.000,subscribe,271810,30482
2021-03-06 00:25:29.000,2021-03-06 00:00:00.000,subscribe,271812,30483
2021-03-06 00:36:52.000,2021-03-06 00:00:00.000,subscribe,271813,30484
2021-03-06 00:38:25.000,2021-03-06 00:00:00.000,subscribe,271814,30485
2021-03-06 01:09:53.000,2021-03-06 00:00:00.000,subscribe,271816,30486
2021-03-06 01:10:05.000,2021-03-06 00:00:00.000,subscribe,271817,30487
2021-03-06 01:15:10.000,2021-03-06 00:00:00.000,subscribe,271818,30488
2021-03-06 01:25:31.000,2021-03-06 00:00:00.000,subscribe,271819,30489
2021-03-06 01:27:41.000,2021-03-06 00:00:00.000,subscribe,271820,30490
2021-03-06 01:29:13.000,2021-03-06 00:00:00.000,subscribe,271821,30491
2021-03-06 01:41:02.000,2021-03-06 00:00:00.000,subscribe,271822,30492
2021-03-06 01:46:35.000,2021-03-06 00:00:00.000,subscribe,271823,30493
2021-03-06 02:06:03.000,2021-03-06 00:00:00.000,subscribe,271824,30494
2021-03-06 02:41:04.000,2021-03-06 00:00:00.000,subscribe,271826,30495
2021-03-06 02:45:12.000,2021-03-06 00:00:00.000,subscribe,271827,30496
2021-03-06 02:46:26.000,2021-03-06 00:00:00.000,subscribe,271828,30497
2021-03-06 03:00:24.000,2021-03-06 00:00:00.000,subscribe,271829,30498
2021-03-06 03:10:08.000,2021-03-06 00:00:00.000,subscribe,271832,30499
2021-03-06 03:27:13.000,2021-03-06 00:00:00.000,subscribe,271833,30500
2021-03-06 03:35:31.000,2021-03-06 00:00:00.000,subscribe,271834,30501
2021-03-06 03:37:57.000,2021-03-06 00:00:00.000,subscribe,271836,30502
2021-03-06 03:54:32.000,2021-03-05 00:00:00.000,unsubscribe,271838,29887
2021-03-06 04:09:14.000,2021-03-06 00:00:00.000,subscribe,271839,30503
2021-03-06 04:43:58.000,2021-03-06 00:00:00.000,subscribe,271841,30504
2021-03-06 04:55:53.000,2021-03-06 00:00:00.000,subscribe,271842,30505
2021-03-06 05:27:06.000,2021-03-06 00:00:00.000,subscribe,271843,30506
2021-03-06 05:40:14.000,2021-03-06 00:00:00.000,subscribe,271844,30507
2021-03-06 05:48:14.000,2021-03-06 00:00:00.000,subscribe,271845,30508
2021-03-06 07:00:36.000,2021-03-06 00:00:00.000,subscribe,271846,30509
2021-03-06 10:17:23.000,2021-03-06 00:00:00.000,subscribe,271847,30510
2021-03-06 11:05:13.000,2021-03-06 00:00:00.000,subscribe,271848,30511
2021-03-06 11:17:33.000,2021-03-06 00:00:00.000,subscribe,271849,30512
2021-03-06 11:48:17.000,2021-03-06 00:00:00.000,subscribe,271850,30513
2021-03-06 12:24:43.000,2021-03-06 00:00:00.000,subscribe,271851,30514
2021-03-06 12:37:52.000,2021-03-06 00:00:00.000,subscribe,271852,30515
2021-03-06 13:49:40.000,2021-03-06 00:00:00.000,subscribe,271853,30516
2021-03-06 13:51:13.000,2021-03-06 00:00:00.000,subscribe,271854,30517
2021-03-06 13:59:15.000,2021-03-06 00:00:00.000,subscribe,271855,30518
2021-03-06 14:38:22.000,2021-03-06 00:00:00.000,subscribe,271860,30521
2021-03-06 14:45:53.000,2021-03-06 00:00:00.000,subscribe,271862,30522
2021-03-06 14:22:00.000,2021-03-06 00:00:00.000,subscribe,271857,30519
2021-03-06 14:48:30.000,2021-03-06 00:00:00.000,unsubscribe,271863,30046
2021-03-06 14:37:21.000,2021-03-06 00:00:00.000,subscribe,271859,30520
2021-03-06 14:58:36.000,2021-03-06 00:00:00.000,subscribe,271866,30524
2021-03-06 15:05:45.000,2021-03-06 00:00:00.000,subscribe,271867,30525
2021-03-06 15:17:13.000,2021-03-06 00:00:00.000,subscribe,271869,30527
2021-03-06 15:19:20.000,2021-03-06 00:00:00.000,subscribe,271870,30528
2021-03-06 14:54:55.000,2021-03-06 00:00:00.000,subscribe,271865,30523
2021-03-06 15:07:03.000,2021-03-06 00:00:00.000,subscribe,271868,30526
2021-03-06 15:20:49.000,2021-03-06 00:00:00.000,subscribe,271871,30529
2021-03-06 15:27:51.000,2021-03-06 00:00:00.000,subscribe,271872,30530
2021-03-06 15:32:40.000,2021-03-06 00:00:00.000,subscribe,271873,30531
2021-03-06 15:45:44.000,2021-03-06 00:00:00.000,subscribe,271875,30532
2021-03-06 15:49:38.000,2021-03-06 00:00:00.000,subscribe,271876,30533
2021-03-06 15:53:25.000,2021-03-06 00:00:00.000,subscribe,271877,30534
2021-03-06 16:00:07.000,2021-03-06 00:00:00.000,subscribe,271878,30535
2021-03-06 16:07:59.000,2021-03-06 00:00:00.000,subscribe,271879,30536
2021-03-06 16:11:14.000,2021-03-06 00:00:00.000,subscribe,271881,30537
2021-03-06 16:22:33.000,2021-03-06 00:00:00.000,subscribe,271882,30538
2021-03-06 16:48:49.000,2021-03-06 00:00:00.000,subscribe,271885,30539
2021-03-06 16:50:02.000,2021-03-06 00:00:00.000,subscribe,271886,30540
2021-03-06 16:52:00.000,2021-03-06 00:00:00.000,subscribe,271887,30541
2021-03-06 17:06:01.000,2021-03-06 00:00:00.000,subscribe,271891,30545
2021-03-06 17:04:44.000,2021-03-06 00:00:00.000,subscribe,271890,30544
2021-03-06 16:52:54.000,2021-03-06 00:00:00.000,subscribe,271888,30542
2021-03-06 16:58:31.000,2021-03-06 00:00:00.000,subscribe,271889,30543
2021-03-06 17:10:47.000,2021-03-06 00:00:00.000,subscribe,271893,30547
2021-03-06 17:09:50.000,2021-03-06 00:00:00.000,subscribe,271892,30546
2021-03-06 17:44:01.000,2021-03-06 00:00:00.000,subscribe,271898,30550
2021-03-06 17:49:29.000,2021-03-06 00:00:00.000,subscribe,271900,30552
2021-03-06 17:40:14.000,2021-03-06 00:00:00.000,subscribe,271897,30549
2021-03-06 17:45:08.000,2021-03-06 00:00:00.000,subscribe,271899,30551
2021-03-06 17:51:11.000,2021-03-06 00:00:00.000,subscribe,271901,30553
2021-03-06 17:37:29.000,2021-03-06 00:00:00.000,subscribe,271896,30548
2021-03-06 17:51:59.000,2021-03-06 00:00:00.000,subscribe,271902,30554
2021-03-06 18:21:07.000,2021-03-06 00:00:00.000,subscribe,271909,30561
2021-03-06 18:00:25.000,2021-03-06 00:00:00.000,subscribe,271905,30557
2021-03-06 18:08:56.000,2021-03-06 00:00:00.000,subscribe,271906,30558
2021-03-06 18:16:44.000,2021-03-06 00:00:00.000,subscribe,271908,30560
2021-03-06 17:52:11.000,2021-03-06 00:00:00.000,subscribe,271903,30555
2021-03-06 17:54:33.000,2021-03-06 00:00:00.000,subscribe,271904,30556
2021-03-06 18:11:57.000,2021-03-06 00:00:00.000,subscribe,271907,30559
2021-03-06 18:22:01.000,2021-03-06 00:00:00.000,subscribe,271910,30562
2021-03-06 18:22:05.000,2021-03-06 00:00:00.000,subscribe,271911,30563
2021-03-06 18:32:21.000,2021-03-06 00:00:00.000,unsubscribe,271912,30539
2021-03-06 18:36:08.000,2021-03-06 00:00:00.000,subscribe,271913,30564
2021-03-06 18:42:45.000,2021-03-06 00:00:00.000,subscribe,271915,30565
2021-03-06 18:48:07.000,2021-03-06 00:00:00.000,subscribe,271916,30566
2021-03-06 18:52:55.000,2021-03-06 00:00:00.000,subscribe,271917,30567
2021-03-06 19:13:23.000,2021-03-06 00:00:00.000,subscribe,271920,30570
2021-03-06 19:03:57.000,2021-03-06 00:00:00.000,subscribe,271919,30569
2021-03-06 19:20:16.000,2021-03-06 00:00:00.000,subscribe,271923,30539
2021-03-06 18:58:13.000,2021-03-06 00:00:00.000,subscribe,271918,30568
2021-03-06 19:16:01.000,2021-03-06 00:00:00.000,subscribe,271922,30571
2021-03-06 19:24:08.000,2021-03-06 00:00:00.000,subscribe,271925,30572
2021-03-06 19:29:31.000,2021-03-06 00:00:00.000,subscribe,271926,30573
2021-03-06 19:47:47.000,2021-03-06 00:00:00.000,subscribe,271928,30574
2021-03-06 19:51:21.000,2021-03-06 00:00:00.000,subscribe,271929,30575
2021-03-06 20:03:23.000,2021-03-06 00:00:00.000,subscribe,271937,30580
2021-03-06 19:55:06.000,2021-03-06 00:00:00.000,subscribe,271934,30578
2021-03-06 20:19:20.000,2021-03-06 00:00:00.000,subscribe,271940,30583
2021-03-06 20:03:17.000,2021-03-06 00:00:00.000,subscribe,271936,30579
2021-03-06 19:54:48.000,2021-03-06 00:00:00.000,subscribe,271932,30577
2021-03-06 19:52:26.000,2021-03-06 00:00:00.000,subscribe,271931,30576
2021-03-06 20:15:50.000,2021-03-06 00:00:00.000,subscribe,271939,30582
2021-03-06 20:04:23.000,2021-03-06 00:00:00.000,subscribe,271938,30581
2021-03-06 20:21:18.000,2021-03-06 00:00:00.000,subscribe,271941,30584
2021-03-06 20:25:43.000,2021-03-06 00:00:00.000,subscribe,271942,30585
2021-03-06 20:26:50.000,2021-03-06 00:00:00.000,subscribe,271943,30586
2021-03-06 20:26:56.000,2021-03-06 00:00:00.000,subscribe,271944,30587
2021-03-06 20:32:50.000,2021-03-06 00:00:00.000,subscribe,271945,30588
2021-03-06 20:49:21.000,2021-03-06 00:00:00.000,subscribe,271946,30589
2021-03-06 20:54:06.000,2021-03-06 00:00:00.000,subscribe,271947,30590
2021-03-06 20:58:53.000,2021-03-06 00:00:00.000,unsubscribe,271948,29890
2021-03-06 21:03:38.000,2021-03-06 00:00:00.000,subscribe,271950,30591
2021-03-06 21:06:10.000,2021-03-06 00:00:00.000,subscribe,271951,30592
2021-03-06 21:19:39.000,2021-03-06 00:00:00.000,subscribe,271952,30593
2021-03-06 21:38:17.000,2021-03-06 00:00:00.000,subscribe,271958,30597
2021-03-06 21:23:38.000,2021-03-06 00:00:00.000,subscribe,271953,30594
2021-03-06 21:30:14.000,2021-03-06 00:00:00.000,subscribe,271954,30595
2021-03-06 21:39:51.000,2021-03-06 00:00:00.000,subscribe,271959,30598
2021-03-06 21:36:31.000,2021-03-06 00:00:00.000,subscribe,271957,30596
2021-03-06 22:11:21.000,2021-03-06 00:00:00.000,subscribe,271961,30599
2021-03-06 22:12:45.000,2021-03-06 00:00:00.000,subscribe,271962,30600
2021-03-06 22:47:13.000,2021-03-06 00:00:00.000,subscribe,271963,30601
2021-03-06 22:53:22.000,2021-03-06 00:00:00.000,subscribe,271964,30602
2021-03-06 23:32:48.000,2021-03-06 00:00:00.000,subscribe,271966,30603
2021-03-06 23:41:27.000,2021-03-06 00:00:00.000,subscribe,271967,30604
2021-03-06 23:48:37.000,2021-03-06 00:00:00.000,subscribe,271968,30605
2021-03-06 23:52:11.000,2021-03-06 00:00:00.000,subscribe,271969,30606
2021-03-06 23:56:25.000,2021-03-06 00:00:00.000,subscribe,271970,30607
2021-03-07 00:02:46.000,2021-03-07 00:00:00.000,subscribe,271971,30608
2021-03-07 00:10:30.000,2021-03-07 00:00:00.000,subscribe,271972,30609
2021-03-07 00:11:51.000,2021-03-07 00:00:00.000,subscribe,271973,30610
2021-03-07 00:39:42.000,2021-03-07 00:00:00.000,subscribe,271974,30611
2021-03-07 01:01:46.000,2021-03-07 00:00:00.000,subscribe,271975,30612
2021-03-07 01:17:10.000,2021-03-07 00:00:00.000,subscribe,271976,30613
2021-03-07 01:22:55.000,2021-03-07 00:00:00.000,subscribe,271977,30614
2021-03-07 01:38:46.000,2021-03-07 00:00:00.000,subscribe,271979,30615
2021-03-07 01:42:54.000,2021-03-07 00:00:00.000,subscribe,271980,30616
2021-03-07 02:21:53.000,2021-03-07 00:00:00.000,subscribe,271987,30622
2021-03-07 02:03:17.000,2021-03-07 00:00:00.000,subscribe,271985,30620
2021-03-07 02:01:20.000,2021-03-07 00:00:00.000,subscribe,271983,30619
2021-03-07 02:15:58.000,2021-03-07 00:00:00.000,subscribe,271986,30621
2021-03-07 01:55:16.000,2021-03-07 00:00:00.000,subscribe,271982,30618
2021-03-07 01:44:52.000,2021-03-07 00:00:00.000,subscribe,271981,30617
2021-03-07 02:23:59.000,2021-03-07 00:00:00.000,subscribe,271988,30623
2021-03-07 02:25:14.000,2021-03-07 00:00:00.000,subscribe,271989,30624
2021-03-07 02:30:20.000,2021-03-07 00:00:00.000,subscribe,271990,30625
2021-03-07 02:37:22.000,2021-03-07 00:00:00.000,subscribe,271991,30626
2021-03-07 02:45:35.000,2021-03-07 00:00:00.000,subscribe,271992,30627
2021-03-07 02:50:18.000,2021-03-07 00:00:00.000,subscribe,271993,30628
2021-03-07 03:10:45.000,2021-03-07 00:00:00.000,subscribe,271994,30629
2021-03-07 03:12:01.000,2021-03-07 00:00:00.000,subscribe,271995,30630
2021-03-07 03:25:39.000,2021-03-07 00:00:00.000,subscribe,271996,30631
2021-03-07 03:26:19.000,2021-03-07 00:00:00.000,subscribe,271997,30632
2021-03-07 03:35:52.000,2021-03-07 00:00:00.000,subscribe,271999,30633
2021-03-07 03:55:05.000,2021-03-07 00:00:00.000,subscribe,272000,30634
2021-03-07 04:02:14.000,2021-03-07 00:00:00.000,subscribe,272001,30635
2021-03-07 04:07:11.000,2021-03-07 00:00:00.000,subscribe,272002,30636
2021-03-07 04:31:25.000,2021-03-07 00:00:00.000,subscribe,272003,30637
2021-03-07 04:42:44.000,2021-03-07 00:00:00.000,subscribe,272004,30638
2021-03-07 04:43:49.000,2021-03-07 00:00:00.000,subscribe,272005,30639
2021-03-07 04:45:15.000,2021-03-07 00:00:00.000,subscribe,272006,30640
2021-03-07 05:03:25.000,2021-03-07 00:00:00.000,subscribe,272007,30641
